11948, 0, 1, 66.249.66.91, 20120110162625, 2303533, , 20120110162703
11948, 0, 1, 65.52.110.198, 20120110162703, 2303534, , 20120110162734
11948, 0, 1, 66.249.71.53, 20120110162734, 2303535, , 20120110162740
11948, 0, 1, 66.249.69.244, 20120110162740, 2303536, , 20120110162741
11948, 0, 1, 66.249.71.53, 20120110162741, 2303537, , 20120110162818
11948, 0, 1, 66.249.69.244, 20120110162818, 2303538, , 20120110162845
11948, 0, 1, 66.249.66.91, 20120110162845, 2303539, , 20120110162855
11948, 0, 1, 66.249.66.91, 20120110162855, 2303540, , 20120110162932
11948, 0, 1, 66.249.71.53, 20120110162932, 2303541, , 20120110163010
11948, 0, 1, 66.249.66.91, 20120110163010, 2303542, , 20120110163047
11948, 0, 1, 66.249.71.53, 20120110163047, 2303543, , 20120110163127
11948, 0, 1, 66.249.71.53, 20120110163127, 2303544, , 20120110163220
11948, 0, 1, 66.249.66.91, 20120110163220, 2303545, , 20120110163240
11948, 0, 1, 66.249.66.91, 20120110163240, 2303546, , 20120110163317
11948, 0, 1, 210.66.168.41, 20120110163317, 2303547, , 20120110163339
11948, 0, 1, 220.181.125.71, 20120110163339, 2303548, , 20120110163346
11948, 0, 1, 66.249.71.53, 20120110163346, 2303549, , 20120110163354
11948, 0, 1, 66.249.66.91, 20120110163354, 2303550, , 20120110163432
11948, 0, 1, 111.242.8.198, 20120110163432, 2303551, , 20120110163457
11948, 0, 1, 66.249.71.53, 20120110163457, 2303552, , 20120110163509
11948, 0, 1, 66.249.66.91, 20120110163509, 2303553, , 20120110163548
11948, 0, 1, 66.249.66.91, 20120110163548, 2303554, , 20120110163625
11948, 0, 1, 66.249.71.53, 20120110163625, 2303555, , 20120110163701
11948, 0, 1, 66.249.66.91, 20120110163701, 2303556, , 20120110163739
11948, 0, 1, 220.181.125.71, 20120110163739, 2303557, , 20120110163815
11948, 0, 1, 66.249.71.53, 20120110163815, 2303558, , 20120110163816
11948, 0, 1, 66.249.66.91, 20120110163816, 2303559, , 20120110163855
11948, 0, 1, 66.249.71.53, 20120110163855, 2303560, , 20120110164009
11948, 0, 1, 120.118.96.252, 20120110164009, 2303561, , 20120110164032
11948, 0, 1, 66.249.66.91, 20120110164032, 2303562, , 20120110164046
11948, 0, 1, 66.249.66.91, 20120110164046, 2303563, , 20120110164056
11948, 0, 1, 66.249.71.53, 20120110164056, 2303564, , 20120110164125
11948, 0, 1, 66.249.66.91, 20120110164125, 2303565, , 20120110164201
11948, 0, 1, 65.52.110.198, 20120110164201, 2303566, , 20120110164201
11948, 0, 1, 66.249.66.91, 20120110164201, 2303567, , 20120110164239
11948, 0, 1, 66.249.71.53, 20120110164239, 2303568, , 20120110164317
11948, 0, 1, 66.249.71.53, 20120110164317, 2303569, , 20120110164432
11948, 0, 1, 211.75.115.66, 20120110164432, 2303570, , 20120110164504
11948, 0, 1, 66.249.66.91, 20120110164504, 2303571, , 20120110164551
11948, 0, 1, 220.143.59.151, 20120110164551, 2303572, , 20120110164554
11948, 0, 1, 66.249.71.53, 20120110164554, 2303573, , 20120110164622
11948, 0, 1, 111.242.2.126, 20120110164622, 2303574, , 20120110164635
11948, 0, 1, 66.249.66.91, 20120110164635, 2303575, , 20120110164700
11948, 0, 1, 66.249.71.53, 20120110164700, 2303576, , 20120110164737
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110164737','2303577','20120110164815');insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110164815','2303578','20120110164852');insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110164852','2303579','20120110164930');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.22.28','20120110164930','2303580','20120110165005');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175038','2303739','20120110175114');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.214.17','20120110175114','2303740','20120110175115');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175115','2303741','20120110175151');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175151','2303742','20120110175230');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175230','2303743','20120110175306');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175306','2303744','20120110175343');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110175343','2303745','20120110175421');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110175421','2303746','20120110175500');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175500','2303747','20120110175536');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175536','2303748','20120110175614');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175614','2303749','20120110175651');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175651','2303750','20120110175728');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175728','2303751','20120110175805');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175805','2303752','20120110175843');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','157.55.18.53','20120110175843','2303753','20120110175918');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175918','2303754','20120110175920');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.93','20120110175920','2303755','20120110175944');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175944','2303756','20120110175958');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110175958','2303757','20120110180035');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.232.91','20120110180035','2303758','20120110180052');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180052','2303759','20120110180113');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180113','2303760','20120110180150');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','111.242.8.198','20120110180150','2303761','20120110180205');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110180205','2303762','20120110180228');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180228','2303763','20120110180305');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110180305','2303764','20120110180342');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.109.199','20120110180342','2303765','20120110180410');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180410','2303766','20120110180420');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180420','2303767','20120110180458');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180458','2303768','20120110180612');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.22.28','20120110180612','2303769','20120110180623');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.220.147.249','20120110180623','2303770','20120110180641');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.117','20120110180641','2303771','20120110180657');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.198','20120110180657','2303772','20120110180708');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110180708','2303773','20120110180737');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110180737','2303774','20120110180758');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110180758','2303775','20120110180819');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120110180819','2303776','20120110180904');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180904','2303777','20120110180919');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120110180919','2303778','20120110180944');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','210.66.168.50','20120110180944','2303779','20120110180944');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.234.174','20120110180944','2303780','20120110180949');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110180949','2303781','20120110180956');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110180956','2303782','20120110181005');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181005','2303783','20120110181034');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.146','20120110181034','2303784','20120110181046');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110181046','2303785','20120110181047');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110181047','2303786','20120110181108');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.148','20120110181108','2303787','20120110181109');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110181109','2303788','20120110181111');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.148','20120110181111','2303789','20120110181114');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.148','20120110181114','2303790','20120110181121');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110181121','2303791','20120110181129');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110181121','2303791','20120110181129');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120110181129','2303793','20120110181145');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110181145','2303794','20120110181151');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120110181151','2303795','20120110181251');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.204.212','20120110181251','2303796','20120110181254');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120110181254','2303797','20120110181254');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181254','2303798','20120110181303');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110181303','2303799','20120110181418');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120110181418','2303800','20120110181419');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110181419','2303801','20120110181455');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181455','2303802','20120110181533');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110181533','2303803','20120110181612');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181612','2303804','20120110181648');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181648','2303805','20120110181725');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181725','2303806','20120110181803');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110181803','2303807','20120110181840');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181840','2303808','20120110181918');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','223.142.221.117','20120110181918','2303809','20120110181952');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181952','2303810','20120110181956');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.232.214','20120110181956','2303811','20120110181959');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110181959','2303812','20120110182032');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110182032','2303813','20120110182110');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182110','2303814','20120110182147');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182147','2303815','20120110182225');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182225','2303816','20120110182302');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182302','2303817','20120110182339');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120110182339','2303818','20120110182352');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.198','20120110182352','2303819','20120110182416');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182416','2303820','20120110182417');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182417','2303821','20120110182454');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182454','2303822','20120110182532');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110182532','2303823','20120110182610');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110182610','2303824','20120110182646');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182646','2303825','20120110182724');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182724','2303826','20120110182801');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.191','20120110182801','2303827','20120110182815');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.123','20120110182815','2303828','20120110182829');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182829','2303829','20120110182839');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182839','2303830','20120110182916');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110182916','2303831','20120110182954');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110182954','2303832','20120110183031');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183031','2303833','20120110183108');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183108','2303834','20120110183146');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110183146','2303835','20120110183223');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183223','2303836','20120110183302');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183302','2303837','20120110183338');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.239.63','20120110183338','2303838','20120110183421');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110183421','2303839','20120110183423');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183423','2303840','20120110183453');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110183453','2303841','20120110183530');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183530','2303842','20120110183608');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110183608','2303843','20120110183645');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','111.242.27.201','20120110183645','2303844','20120110183709');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183709','2303845','20120110183723');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110183723','2303846','20120110183800');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183800','2303847','20120110183839');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.41.136','20120110183839','2303848','20120110183839');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110183839','2303849','20120110183916');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183916','2303850','20120110183952');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110183952','2303851','20120110184030');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184030','2303852','20120110184102');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110184102','2303853','20120110184108');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.146','20120110184108','2303854','20120110184130');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110184130','2303855','20120110184146');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.239.23','20120110184146','2303856','20120110184159');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184159','2303857','20120110184222');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.94','20120110184222','2303858','20120110184251');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184251','2303859','20120110184259');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110184259','2303860','20120110184337');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.118.109.94','20120110184337','2303861','20120110184347');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184347','2303862','20120110184414');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184414','2303863','20120110184452');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184452','2303864','20120110184529');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184529','2303865','20120110184606');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110184606','2303866','20120110184645');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.191','20120110184645','2303867','20120110184711');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184711','2303868','20120110184722');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110184722','2303869','20120110184758');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110184758','2303870','20120110184836');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110184836','2303871','20120110184913');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110184913','2303872','20120110184951');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.177','20120110184951','2303873','20120110185002');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185002','2303874','20120110185030');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110185030','2303875','20120110185105');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185105','2303876','20120110185143');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185143','2303877','20120110185221');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185221','2303878','20120110185258');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185258','2303879','20120110185313');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185313','2303880','20120110185315');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185315','2303881','20120110185317');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185317','2303882','20120110185318');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110185318','2303883','20120110185335');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185335','2303884','20120110185413');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185413','2303885','20120110185450');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.41','20120110185450','2303886','20120110185455');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','42.74.239.130','20120110185455','2303887','20120110185513');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185513','2303888','20120110185516');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110185516','2303889','20120110185527');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185527','2303890','20120110185538');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185538','2303891','20120110185559');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185559','2303892','20120110185606');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185606','2303893','20120110185620');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120110185620','2303894','20120110185641');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110185641','2303895','20120110185642');
